Date,Ip,Name,Comment,Link
2021-01-18 14:28:51,7fip437,David Paris,"b**t ant tiek chujovai dirba, kad negaliu!! 4 zmones laukė kol pardavėja susikrapštys, dauguma tokių. Matėt kokiu greičiu dirba Lidle? Tai b**t imkit pavyzdį. Daėdėt. Valanda laukiau kol heetsu nusipirksiu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-15 18:36:06,2ivrkfru,Aloyzas,Kodel neįkia apsipirkimo čėkio?,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-15 18:29:29,2ivrkfru,Aloyzas,Pelną darot?,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-14 17:41:36,66gk9i4d,Milda,"Sveiki. Turiu toki pastebejima, zinau kad Vilniuje Maximoje kuri randasi Outlete, X559. Ten nesiskaitoma su darbuotojais.
Pagal istatyma prekybos centruose dabar galima dirbti pamainomis, nebedirbama penkiadieniu (del covid), tik direktore. 
Bet kodel ten yra iskirtinumu??? Kodel vienai darbuotojai yra kitaip?? kuom ji tokia iskirtine?? (Zana jos vardas) ir ji dirba kaip
ir direktore?? cia yra pazeidimas ISTATYMO!!!! kur ziurima as nesuprantu. Cia vadinasi lindimas i uzpakali, o kiti darbuotojai nulis.
Prasau labai atkreipkit demesi i tai ir daryti isvadas del direktores ir tos darbuotojos, cia jau nebezmogiska.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-14 11:30:39,2ju3l4rb,Oksana,Baisu kokios krevetės fu tiek sumokėti ir šuda gauni toki...,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-14 08:40:00,2ju3ks2l,Karolina,"Jeigu jūsų darbas netenkina tai prašau susiraskite kitą vietą, kitą darbą. Man neįdomu kas jus nervina ir kas ne, už ką jūs esat irgi jūsų reikalas. Tai ir švilpaukit tiems senoliams kurie stovi puse valandos centus skaičiuoja, o tą kartą aš atsiskaitinėjau kortele. Su jūsų išsilavinimu tik gatves šluoti ir švilpauti praeiviams. Parašėte totalią nesamonę. Mane nervina žmonės kurie yra neraštingi ir padaro viename žodyje 3 klaidas tačiau nepuolu šaukti. Apmaudu kai žmonės neturėdami išsilavinimo dar kažko tikisi iš kitų. Toks koks išsilavinimas tokia ir alga. Taip, kad susitvarkykite savo elgesį nes sekantį kartą eisiu tiesiai į vadovybę.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-13 23:03:05,2nom5g51,Irma,"Šarkuvos g. 1A maxima, Kaunas. Lankiausi sausio 12d. po 20 val. tikėdamasi apsipirkti prie kasos be spūsties ir turėti kuo mažiau kontakto dėl covid. Kaip ir maxima visur rekomenduoja, lankytis mažesnio apkrovimo valandomis, kad būtų saugiau. Deja nuliūdino tai, kad jau apie 20.45val. paskutinė kasa baigė darbą ir liko savitarnos kasos. Pasiteiravus kasininkės, prie savitarnos kasų, ar galėsiu atsiskaityti kortele ir grynais, atsakymas buvo eikit prie kasos, sakau nedirba, tai pažiūrėjo į laiką ir sako kaip nebedirba. Tada pasiteiravo kasininkės, kuri atsakė, kad baigia darbą.Tikėjausi atsiskaityti kortele ir pusę prekių grynais, taip nepavyko padaryti savitarnoje. Tokiu atvėju būčiau turėjusi laukti prie kasos kur kortele ir paskui laukti kur grynais. Dėl laiko stokos apsipirkau tik kortele, teko palikti kai kurias prekes. Prie savitarnos kasų susidarė spūstis, jau nekalbu apie rekomenduojamų atstumų laikymąsi. Kasininkė lakstė visur padėti ir matėsi, kad nespėja.Viena moteriškė šaukėsi pagalbos, tai nusiėmė kaukę tikėdamasi, kad ją kasininkė greičiau išgirs. Būtų puiku, kad kasa dirbtų iki 22 val. Ačiū",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-13 03:41:16,28ma475v,kuku,"MAXIMOS PERSONALAS LABAI MORMALUS IRGI DIRBU MAXIMOJE IR NET INIMALAUS NEGAUNU. TAČIAU PUIKIAI SUGEBU APSUKINĖTI KLIENTUS IR PADIDINYTI MAXIMOS AKCINIKŲ PELNĄ. ESU LOJALUS SUKČIAVIMAMS IR NEKENČIŲ KLIENTŲ, KAI SKAIČIUOJA CENTUS. KĄ ŠIE BEPROČIAI (KLIENTAI) DARYS KAI NEGAUS KOSOSE GRĄŽOS, NES EURAS LABAI SMUKĘS IR SMULKIŲJŲ CENTŲ NELIS. TAD VISADA SU KLIENTAIS ELGIAUSI IR ELGSIUOSI NEMANDAGIAI, NES DIRBU UŽ LALBAI MAŽĄ ATLYGI PO ŠEŠIAS DARBO DIENAS, KAD KUO DIDESNIS PELNAS LIKTŲ MAXIMOS ĮMONEI GAU 100 EURŲ PER MĖNESĮ. MAN TŪKSTAČIŲ - MILIJONŲ NEREIKIA, 
TAD BUVAU IR BUSIU LOJALUS PARDAVIMO ĮMONĖMS, O NE DURNIEMS KLIEENTAMS. NEKENČIU LIETIVOS GYVENTOJŲ, NES VISADA ESU UŽ GERĄJĄ KOMUNISTŲ PARTIJĄ, SENĄJĮ SOCIALIZMĄ.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-12 19:38:00,2ju3l0os,Karolina Visockaitė,"Vievio maxima. Pasibjaurėtinas apsauginio Gabrielius Patkauskas elgesys, jau ne pirmą kartą pamatęs švilpia. Pažystami neesam tačiau toks elgesys verčia jaustis nemaloniai. Tai vyksta kaskart jam dirbant ir ne su viena mergina. Merginos yra kalbinamos, “kabinamos”. Šis apsauginis kartu su su kolega kurio vardo nežinau, tačiau galiu pasakyti jog jis yra “plikis” neatlieka savo darbo ir elgiasi neadekvačiai ir netaktiškai. Šiandieną t.y 2021.01.12 19.15 valandą stovėjau eilėje, kai tuo momentu apsauginis stovėjo toje pačioje eilėje ir švilpė, tai jau ne pirmas kartas.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-10 15:59:23,2ju3l6ol,Jovaras,Norfa irgi yra 100% lietuviska tik del vaizdo kad kieciau atrodytu skandinaviskai gal norfa norvegai tipo,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-09 15:12:19,2e7r3ra5,Samanta,Pamiršau adresą parašyti Kalvarijų g. 59,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-09 15:09:40,2e7r3ra5,Samanta,Išmokinkite kasininko pardavėjo elgesį. Vardas Virginija. Taipogi salėje tas pats. Nemolonus susiraukusi... Klientams nuotaikos nereikia gadinti jei patis be nuotaikos,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-08 02:14:07,2juaajoe,Virginija,"Pirkau sendien skumbres file gabaliukais, tik atidarius jau buvo kaskas itartino, bet maza gabaliuka dar paragavau. Bet neimanoma valgyt, paziurejau galiojimo data, galiojimas 2021 01 03. O sendien jau septino. Ir taip jau nepirma karta, jonavos maximoj ir buten skumbre. Visiskai prasvinkus. Kas man kompensuos visa sira nemalonuma?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-07 15:14:46,2e7qvvch,Rūta,"Jau mėnesį stebiu, Kalvarijos Maximoje lentynoje pavaizduotą kaina sauskelnėms 9.99, tačiau kaina yra klaidinanti, tokios pakuotės nėra šioje parduotuvėje ir niekada nebuvo! Antro numerio, šios rūsies pampersų parduotuvėje prekiaujama tik mažesnėmis pakuotėmis. Kodėl klaidinate pirkėjus?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-07 14:53:35,2ju3ks1e,Maximos programele,Ar kam nors po naujųjų metų veikia atsiskaitymas maximos programele? 6 kart po sausio 1 sulaukiau klaidos kasoje.,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-06 18:54:10,2e7r3tb8,Ingrida,"Laba diena noriu paklausti, kas ten viksta su taromatu? Utenoje Aušros gatvėj maximoj priduoti taros neįmanoma, nes visą laiką užrakinta. Nueini į maximą informacijoje pasako tuoj ateis, deja..... Šiandien važiavom 5 kartus, bet niekas taromato ne atrakino, ir taip kartojasi dažnai. Klausimas kam reikalingas taromatas jei jis nedirba? Norėčiau gauti atsakymą.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-04 20:23:03,28merc4s,Virginija,"Nesuprantu, kiek kainuoja sūreliai!?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-04 20:22:06,2ivrml82,Saulius,Vakar pirktos Panevėžyje Maximoj grill dešrelės yra nuotrauka apsaugok Viešpatie kepant uzsmirdo visi namai kvapas buvo baisus net pikina skonis baisus kaip taip galima baisu su tokia kokybe,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-04 14:47:24,2e7r435f,Modesta,"Labai noriu padekoti Siauliu Maximos (Rudės g.) vadybininkei Andzelikai, pirkome sakoti sventems ir jis buvo apgailetino skonio tiesiog ismestas i siuksles, susisiekus su sakocio imone buvo tiesiog pasakyta kad perdaug riebalu pateko, atsiprasom ir visogero!!!Maxima mums grazino pinigus uz pirkta sakoti, bei leido issirinkti tortuka is ju gaminiu!!! labai labai didelis aciu, kad sprendziate ir ne savo bedas, nes manau kad atsakingiausi cia sakocio kepejai!!!",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-03 21:50:06,2ju3l6od,Dirbu savitarnoje,Tai jus pirma ragaujat po to skaitot sudeti? Ta prasme kodel nesugalvojot atvirksciai? Kam tie ispejimai kai sudetis surasyta tiesiai po nosimi. Sakot gulsciai? Dezute atidarot ir paskaitot xD nematau problemos.,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-02 21:24:53,1arvdkeq,Stanislava Lukonienė,"Laba diena, 
2021-01-02 Jurbarko maximoje nupirkau tortą PURIENA. Paragavus pajutau keistą skonį. Iš kart ėmiau ieškoti sudėtį. Ir pasirodo į sudėtį įeina spiritinis gėrimas, degtinė, romo kvapioji medžiaga. Ir kiek jo reikia įpilti, kad valgyti tiesiog neįmanoma. Bet tortai dažniausia perkami vaikams. Ir jeigu jame yra alkoholio, tai bent jau turėtų žymus įspėjimas, kad netinka vaikams. Šiaip paskaityti sudėtį parduotuvėje tai neįmanoma, net etiketė ant dėžutės klijuojama gulsčiai. Atrodo kad visiskai prasilenkiam su sveika logika, pilant alkoholį į tortą. Gal reikėtų labai pagalvoti apie tokią receptūrą, arba pastebimai informuoti apie prekę.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2021-01-01 19:03:39,28m95ri5,Ilja,"Noriu padėkoti ir palikti gerą atsiliepimą labai geram, noširdžiam žmogui. Tokio malonaus aptarnavimo man dar neteko matyti! Labai pozitivi ir maloni. Buvo labai nuoširdi. žinau tik jos vardą-Liubov, ji dirbą tortu skyriuje, Maximoje, PC BANGINIS.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-31 14:22:39,5f4soebo,Regina,"Savanorių pr. 31 Vilnius, po remonto šita parduotuvė pavirto į landynę, purvina, nešvaru, pirkėjai iš aplinkinių namų asocialųs, landžiojantys po konteinerius, dar užeinantys bambalio nusipirkti. Nors gyvenu šalimais, bet labai retai drįstu ten užeiti. Šiandien, gruodžio 31, užbėgau po darbo duonos kuo greičiau nusipirkti. Vaizdas klaikus, pirkėjų srautas nekontroliuojamas, grūstys, prie kasų prasigėrę, lietuviškai nesuprantantys, lipa ant galvų. Niekas nesilaiko atstumų. Kodėl parduotuvės savinin kai, vadovai nekreipia dėmesio į tai, kaip jie gadina savo įmidžą štai tokia betvarke, pritraukdami tokios rūšies pirkėjus. Palikit sovietinius asocialus Norfai, ten ir kasininkės sėdi kaukes nusismaukę. Jūs juk lietuviška įmonė, kam jums tas brudas?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-30 19:54:38,29mbalrn,Arnas,Dirbu naugarduko maximoje vilniuje pavaduotoja šitos parduotuves tokia kauše kad užpyko ant manes ir pradejo rekti kad aš per šventes pasidariau cov19 testa jaigu darbuotojas blogai pasijuto tai del to reikia nepasitenkinima išreikšti ir jį išvadyti melagiu niekas neikit dirpti su tokia pavaduotoja nervus greiciau susigadinti galima,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-30 17:12:28,28mc1p2o,Daiva,"Laba diena, šiandiens apturėjau labai nemalonų incidentą Jūsų parduotuvėje Plungėje J. Tumo Vaižganto g. 81. Tortų - plokštainių skyriuje norėjau nusipirkti kuršenų plokštainio, paprašaiau, kad man atpjautu tiek, kad tilptu į didžiausią plastikinį įpakavimą (gaunasi ketvirtainiškas), pardavėja apkuni blondinė (atsiprašau vardo nežinau) grieštai pasakė, kad turiu pirkti visą blęka, o aš nenorėjau visos paaiškinau ko aš noriu, o ji grubiai kartojo arba visą arba puse...na taip atpjovus man į pagal tą pakavimo indą kuri nurodžiau lieka apie 10 cm. pločio gabalas...tik nesuprantu ar jau pas Jus nebegalioja taisyklė klijentas visada teisus, turbūt pas Jus pardavėjas nurodo kiek pirkėjui reikia pirkti...???išėjau nepirkusi, nusipirkau kitoje parduotuvėje kur aptarnauja kultūringai. Šeip dar tokių pastebėjimų gal čia ne tik pardavėjų, o ir vadovų kaltė, gal blogas vadovavimas????pora dienų iki kūčių galvoju, kad mažiau būtu žmonių važiuosiu šventėms apsipirkti 7 val. ryte...na ir kaip manot???nėra ko pirkti lentynos tuščios, stumdosi pirkėjai ir darbuotojai kurie krauna prekes...atsakykite kam atsidaryti 7 ryto jei niekas neparuošta???Šį pirmadienį (28 d.) darb buvo viščiukams akcija 1, 29...pasiėmiau vieną viščiuką grįžus padėjau į šaldituvą norėdama kita dieną iš jo ruošti pietus tačiau tik išėmus iš įpakavimo pasklido baisi smarvė...viščiukas šiukšlinėje, čekio nebėra, o ir kaip įrodysi....na žodžiu mekstamiausia parduotuvė nusirito baisiai žemai...gaila",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-30 15:57:05,28m81leh,Jonas,Šiandien pirkau atšaldytas pakuotes kiaulės kojų Utenos Mėsos gamintojo Ozo „Maximos“ parduotuvėje Vilniuje.Kkvapas neapsakomai smirdantis visi namai prasmirdo..siaubas kas darosi..galiojimo laikas dar galioja tris dienas..būkite atidūs,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-30 08:09:05,28ma1v1k,Tomas,Kaunas Raudondvario pl. maxima darbuotoja Ilona Saldiene reiketu mokyti etiketo kaip reike elgtis su zmonem. Rekauja keikesi atrodo dirba pati savininke kuri pikta nes bankrutuoja. Zmones ateja i parduotuve jauciasi nejaukiai..,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-28 21:34:24,1b2akm2q,viktorija,"noriu padėkoti ukvedžiui Jonui, kuris padėjo mums sutvarkyti roges, nes gruodžio 27 dieną, mes su vaikais norėjome pasidžiaugti sniegu, nusipirkome Šiaulių akropolio maximoje roges, tačiau nesugebėjome jų tinkamai sukonstruoti: (ir tas Žmogus mums padėjo.... tiesiog...už Ačiū... tai buvo pati gražiausia, nuoširdžiausia dovana mūsų vaikams. Džiugu, kad yra tokių kaip jus, Jonai, žmonių. Dar kartą, Ačiū Jums, gerų jums metų, bukite sveikas ir laimingas!",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-28 12:54:21,2ju3kt13,Asta,"Labai noriu padėkoti Maxima""Lėvuo"", panevėžyje darbuotojoms Solveigai ir Laimutei už paslaugumą ir gerą nuotaiką visuomet, net kai yra pavargusios.
Visada pataria, pasiūlo dar ko nusipirkti ar pabandyti ką naujo
Ačiū jums, gražių švenčių",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-26 03:45:53,2g44eitp,Rimas,Esu pasipiktinęs...ganėtinai. Kūčių išvakarėse apsipirkinėjau Naugarduko g. Maxėj.Žinoma kalnas mandarinų neliko apeitas iškart matėsi nepirmos jaunystės. Nu bet žinot aš kaip visi pirkėjas priėjau kg isidėjau. Bet klausimas kam jūs krūva isistatę ten papūvę dauguma. Dvi dienas mėgavausi mandarinais kol netyčia radau kirmelių pikta jum negėda? Kas atsako už šviežuma mielieji uolūs kabutėse salės darbuotojai? Kraupu. Puse kg jau suvalgiau aišku po radybų nustojau...ar čia normalu aš apie maisto kokybę? Ne. Veterinarija matyt nesilanko jei taip elgiates. Taisykit spragas ir darykit išvadas.,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-24 14:33:03,2i242le4,Odeta B,"Norėčiau parašyti pretenziją dėl Barboros ir MAXIMOS darbo.Šiuo metu visa šeima sergame COVID19, esam atsakingi, todėl maistą užsisakome internetu, t. y. pvz.- iš Barboros.Taip buvo ir šiandien ryte. Užsakymas nebuvo didelis, tačiau jame neradome net 4 rūšių prekių.Taip, jūs iš anksto atsiprašote, kad tam tikrų prekių galite neatvežti, tačiau mes negavome... KIAUŠINIŲ. Ar jūs bent įsivaizduojate - KIAUŠINIŲ. Ta prasme? Maximoje nebuvo... KIAUŠINIŲ.Jūs suvokiate, kad tai yra pirmo būtinumo prekė, tai ne saldainiai, ne alus, ir ne čipsai.Tai KIAUŠINIAI. Ok. tarkime nebuvo, būtent TŲ KIAUŠINIŲ, kuriuos užsakėme mes. Bet ką jums, rankos nukirs, jei jūs vienus kiaušinius pakeisite kitais? Ar Jūs čia taip tyčiojatės iš žmonių? Esam saviizoliazcijoje, sergame virusu, todėl nieko negalime padaryti, o Maximos ir Barboros įžulumas yra peržengęs visas ribas. 
Dar daugiau, kai buvo paskambinta telefonu išreikšti nepasitenkimą, buvo atsakyta, kad niekuo padėti negali, pas jus tiesiog tokia politika, kad prekės nekeičiamos. Kai buvo paprašyta sujungti su vadovybe šiuo klausimus jūsų berniukas tiesiog numetė ragelį.Galiu pasakyti tik tiek - tokio elgesio su klientais man dar neteko patirti, esate elementarūs chamai, o jūsų politika tik žiūri kaip pinigus darytis sau, jokios socialinės atsakomybės pas jus VISIŠKAI NĖRA. VISKAS YRA TOTALUS BLEFAS.Galiu jus patikinti - MANO KOJOS DAUGIAU JŪSŲ KONTOROJE NEBUS. Maistą tiekia Lietuvoje ne tik Maxima, tiekia ir RIMI, ir IKI, ir kitos parduotuvės, ir turgeliai. sąskaitos numeris yra 2X9XO46BICU4I1F.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-24 08:55:43,2ju3l4rq,Irena,"11.23 Panevėžio maximoje Ukmergės g. iš ryto žuvies prekių skyriuje apgaudinėjo pirkėjus upėtakio kaina etikėtėje 2.46 o realiai kasoje spausdino 2.99, kai paklausiau pasakė, kad vakar vakare buvo 2.46 o šiandien dar nepakeitė po pardavėja kainos etikėtę paguldė, žodžiu lojali maximos darbuotoja...",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-24 05:28:12,1b2akm23,Dale,"Sveiki atėjo metas apskųsti pirkėjus nelipkit darbuotojams ant galvų nesiukslinkit parduotuves, kai valot svogūnų lukštus, nematysite vynuoges po visa parduotuve paskui jas traiskot neturit kas po kojom nemano tai nereiškia, kad galit purvint gerbkite ir kitu zmoniu darbus netaskykit desinfekcinio po visa parduotuve bukit zmogiski ar gi taip sunku ir pandemijos metu reikia likti namie, o ne netrainytis po parduotuve, ypač diedukams kurie esat rizikos grupei siauliu Akropolis darbuotoja, nevarykit ant pardavėju, kai patys esat netolerantiski, linksmu svenciu, bukite saugus.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-23 21:26:18,2fbb06rg,Nijolė,"2020.12.23 Maxima, Jonavos g-ve, Kaunas.Nusipirkome atvėsintą menkę, kuri buvo supakuota į maišelius. Tai tikra apgavystė! Supakuota į maišelius, kad nesijaustų kvapas. Pradarius maišelį su žuvimi, pasijuto smarvė. Žuvis sugedus. Ką veikia tarnybos? Ir tai ne pirmas kartas.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-23 18:18:09,2ju3kvr0,Isopropyl,"Kiekviena diena maxima anksti ryte atvaziuoja kazkoki su purkstuvu ir purskia visa produkcija, galetu ten duot tiem kur budi su tom liemenem nupurkst kiekviena pries iejima, gal neitu daugiau del cipsu ar kolos smulkmenu",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-23 18:09:43,2ju3kvr0,Jovaras,"Is vis nieko nera ten gero jau tortai pyragai - dugnas is 10 tik 1 normalesnis turi labai gerai zinot kuris, ne taip kaip pries 20 metu buvo geri laikai. Ka sneket o kaip cia kazkas rase kad pirko bulves ir išsilyde puode nes sintetines kazkokios netikros",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
2020-12-23 18:04:16,2ju3kvr0,Vytenis,"Cia visiem viskas dzin nes jus pats ir turit pagalvot apie ejima i prekybcentri, ko ten eit is vis jei del 1 cipsu pako ar kolos ir daryt eiles? Tokius galetu leist stabdyt ir pakuot perduot policijai nes yra neatsakingi pirkejai ir nesisaugantys ir nesaugantys kitu, jei perka maziau nei 15 eur ir ateina 2 karta i ta pati prekybcentri - imt ir pakuot. O seip jei dzin ikinems ir norfoms tai kodel maxima turi cia nesamone kvaila ta maxima juokina pasauli kaip per dviracio zynias isjuoke ten su tom masinu aikstelem, is vis aptverkit siena slagbauma pastatykit vyra su sautuvu ir spygliuota viela dar",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/2
